Date,SP500,NASDAQ,DJIA
11/24/10,1198.349976,2543.120117,11187.28027
11/26/10,1189.400024,2534.560059,11091.87012
11/29/10,1187.76001,2525.219971,11052.49023
11/30/10,1180.550049,2498.22998,11006.01953
12/1/10,1206.069946,2549.429932,11255.78027
12/2/10,1221.530029,2579.350098,11362.41016
12/3/10,1224.709961,2591.459961,11382.08984
12/6/10,1223.119995,2594.919922,11362.19043
12/7/10,1223.75,2598.48999,11359.16016
12/8/10,1228.280029,2609.159912,11372.48047
12/9/10,1233,2616.669922,11370.05957
12/10/10,1240.400024,2637.540039,11410.32031
12/13/10,1240.459961,2624.909912,11428.55957
12/14/10,1241.589966,2627.719971,11476.54004
12/15/10,1235.22998,2617.219971,11457.46973
12/16/10,1242.869995,2637.310059,11499.25
12/17/10,1243.910034,2642.969971,11491.91016
12/20/10,1247.079956,2649.560059,11478.12988
12/21/10,1254.599976,2667.610107,11533.16016
12/22/10,1258.839966,2671.47998,11559.49023
12/23/10,1256.77002,2665.600098,11573.49023
12/27/10,1257.540039,2667.27002,11555.03027
12/28/10,1258.51001,2662.879883,11575.54004
12/29/10,1259.780029,2666.929932,11585.37988
12/30/10,1257.880005,2662.97998,11569.70996
12/31/10,1257.640015,2652.870117,11577.50977
1/3/11,1271.869995,2691.52002,11670.75
1/4/11,1270.199951,2681.25,11691.17969
1/5/11,1276.560059,2702.199951,11722.88965
1/6/11,1273.849976,2709.889893,11697.30957
1/7/11,1271.5,2703.169922,11674.75977
1/10/11,1269.75,2707.800049,11637.4502
1/11/11,1274.47998,2716.830078,11671.87988
1/12/11,1285.959961,2737.330078,11755.44043
1/13/11,1283.76001,2735.290039,11731.90039
1/14/11,1293.23999,2755.300049,11787.37988
1/18/11,1295.02002,2765.850098,11837.92969
1/19/11,1281.920044,2725.360107,11825.29004
1/20/11,1280.26001,2704.290039,11822.7998
1/21/11,1283.349976,2689.540039,11871.83984
1/24/11,1290.839966,2717.550049,11980.51953
1/25/11,1291.180054,2719.25,11977.19043
1/26/11,1296.630005,2739.5,11985.44043
1/27/11,1299.540039,2755.280029,11989.83008
1/28/11,1276.339966,2686.889893,11823.7002
1/31/11,1286.119995,2700.080078,11891.92969
2/1/11,1307.589966,2751.189941,12040.16016
2/2/11,1304.030029,2749.560059,12041.96973
2/3/11,1307.099976,2753.879883,12062.25977
2/4/11,1310.869995,2769.300049,12092.15039
2/7/11,1319.050049,2783.98999,12161.62988
2/8/11,1324.569946,2797.050049,12233.15039
2/9/11,1320.880005,2789.070068,12239.88965
2/10/11,1321.869995,2790.449951,12229.29004
2/11/11,1329.150024,2809.439941,12273.25977
2/14/11,1332.319946,2817.179932,12268.19043
2/15/11,1328.01001,2804.350098,12226.63965
2/16/11,1336.319946,2825.560059,12288.16992
2/17/11,1340.430054,2831.580078,12318.13965
2/18/11,1343.01001,2833.949951,12391.25
2/22/11,1315.439941,2756.419922,12212.79004
2/23/11,1307.400024,2722.98999,12105.78027
2/24/11,1306.099976,2737.899902,12068.5
2/25/11,1319.880005,2781.050049,12130.4502
2/28/11,1327.219971,2782.27002,12226.33984
3/1/11,1306.329956,2737.409912,12058.01953
3/2/11,1308.439941,2748.070068,12066.7998
3/3/11,1330.969971,2798.73999,12258.2002
3/4/11,1321.150024,2784.669922,12169.87988
3/7/11,1310.130005,2745.629883,12090.03027
3/8/11,1321.819946,2765.77002,12214.37988
3/9/11,1320.02002,2751.719971,12213.08984
3/10/11,1295.109985,2701.02002,11984.61035
3/11/11,1304.280029,2715.610107,12044.40039
3/14/11,1296.390015,2700.969971,11993.16016
3/15/11,1281.869995,2667.330078,11855.41992
3/16/11,1256.880005,2616.820068,11613.2998
3/17/11,1273.719971,2636.050049,11774.58984
3/18/11,1279.209961,2643.669922,11858.51953
3/21/11,1298.380005,2692.090088,12036.53027
3/22/11,1293.77002,2683.870117,12018.62988
3/23/11,1297.540039,2698.300049,12086.01953
3/24/11,1309.660034,2736.419922,12170.55957
3/25/11,1313.800049,2743.060059,12220.58984
3/28/11,1310.189941,2730.679932,12197.87988
3/29/11,1319.439941,2756.889893,12279.00977
3/30/11,1328.26001,2776.790039,12350.61035
3/31/11,1325.829956,2781.070068,12319.73047
4/1/11,1332.410034,2789.600098,12376.71973
4/4/11,1332.869995,2789.189941,12400.03027
4/5/11,1332.630005,2791.189941,12393.90039
4/6/11,1335.540039,2799.820068,12426.75
4/7/11,1333.51001,2796.139893,12409.49023
4/8/11,1328.170044,2780.419922,12380.0498
4/11/11,1324.459961,2771.51001,12381.11035
4/12/11,1314.160034,2744.790039,12263.58008
4/13/11,1314.410034,2761.52002,12270.99023
4/14/11,1314.52002,2760.219971,12285.15039
4/15/11,1319.680054,2764.649902,12341.83008
4/18/11,1305.140015,2735.379883,12201.58984
4/19/11,1312.619995,2744.969971,12266.75
4/20/11,1330.359985,2802.51001,12453.54004
4/21/11,1337.380005,2820.159912,12505.99023
4/25/11,1335.25,2825.879883,12479.87988
4/26/11,1347.23999,2847.540039,12595.37012
4/27/11,1355.660034,2869.879883,12690.95996
4/28/11,1360.47998,2872.530029,12763.30957
4/29/11,1363.609985,2873.540039,12810.54004
5/2/11,1361.219971,2864.080078,12807.36035
5/3/11,1356.619995,2841.620117,12807.50977
5/4/11,1347.319946,2828.22998,12723.58008
5/5/11,1335.099976,2814.719971,12584.16992
5/6/11,1340.199951,2827.560059,12638.74023
5/9/11,1346.290039,2843.25,12684.67969
5/10/11,1357.160034,2871.889893,12760.36035
5/11/11,1342.079956,2845.060059,12630.03027
5/12/11,1348.650024,2863.040039,12695.91992
5/13/11,1337.77002,2828.469971,12595.75
5/16/11,1329.469971,2782.310059,12548.37012
5/17/11,1328.97998,2783.209961,12479.58008
5/18/11,1340.680054,2815,12560.17969
5/19/11,1343.599976,2823.310059,12605.32031
5/20/11,1333.27002,2803.320068,12512.04004
5/23/11,1317.369995,2758.899902,12381.25977
5/24/11,1316.280029,2746.159912,12356.20996
5/25/11,1320.469971,2761.379883,12394.66016
5/26/11,1325.689941,2782.919922,12402.75977
5/27/11,1331.099976,2796.860107,12441.58008
5/31/11,1345.199951,2835.300049,12569.79004
6/1/11,1314.550049,2769.189941,12290.13965
6/2/11,1312.939941,2773.310059,12248.5498
6/3/11,1300.160034,2732.780029,12151.25977
6/6/11,1286.170044,2702.560059,12089.95996
6/7/11,1284.939941,2701.560059,12070.80957
6/8/11,1279.560059,2675.379883,12048.94043
6/9/11,1289,2684.870117,12124.36035
6/10/11,1270.97998,2643.72998,11951.91016
6/13/11,1271.829956,2639.689941,11952.96973
6/14/11,1287.869995,2678.719971,12076.11035
6/15/11,1265.420044,2631.459961,11897.26953
6/16/11,1267.640015,2623.699951,11961.51953
6/17/11,1271.5,2616.47998,12004.36035
6/20/11,1278.359985,2629.659912,12080.37988
6/21/11,1295.52002,2687.26001,12190.00977
6/22/11,1287.140015,2669.189941,12109.66992
6/23/11,1283.5,2686.75,12050
6/24/11,1268.449951,2652.889893,11934.58008
6/27/11,1280.099976,2688.280029,12043.55957
6/28/11,1296.670044,2729.310059,12188.69043
6/29/11,1307.410034,2740.48999,12261.41992
6/30/11,1320.640015,2773.52002,12414.33984
7/1/11,1339.670044,2816.030029,12582.76953
7/5/11,1337.880005,2825.77002,12569.87012
7/6/11,1339.219971,2834.02002,12626.01953
7/7/11,1353.219971,2872.659912,12719.49023
7/8/11,1343.800049,2859.810059,12657.2002
7/11/11,1319.48999,2802.620117,12505.75977
7/12/11,1313.640015,2781.909912,12446.87988
7/13/11,1317.719971,2796.919922,12491.61035
7/14/11,1308.869995,2762.669922,12437.12012
7/15/11,1316.140015,2789.800049,12479.73047
7/18/11,1305.439941,2765.110107,12385.16016
7/19/11,1326.72998,2826.52002,12587.41992
7/20/11,1325.839966,2814.22998,12571.91016
7/21/11,1343.800049,2834.429932,12724.41016
7/22/11,1345.02002,2858.830078,12681.16016
7/25/11,1337.430054,2842.800049,12592.7998
7/26/11,1331.939941,2839.959961,12501.2998
7/27/11,1304.890015,2764.790039,12302.5498
7/28/11,1300.670044,2766.25,12240.11035
7/29/11,1292.280029,2756.379883,12143.24023
8/1/11,1286.939941,2744.610107,12132.49023
8/2/11,1254.050049,2669.23999,11866.62012
8/3/11,1260.339966,2693.070068,11896.44043
8/4/11,1200.069946,2556.389893,11383.67969
8/5/11,1199.380005,2532.409912,11444.61035
8/8/11,1119.459961,2357.689941,10809.84961
8/9/11,1172.530029,2482.52002,11239.76953
8/10/11,1120.76001,2381.050049,10719.94043
8/11/11,1172.640015,2492.679932,11143.30957
8/12/11,1178.810059,2507.97998,11269.01953
8/15/11,1204.48999,2555.199951,11482.90039
8/16/11,1192.76001,2523.449951,11405.92969
8/17/11,1193.890015,2511.47998,11410.20996
8/18/11,1140.650024,2380.429932,10990.58008
8/19/11,1123.530029,2341.840088,10817.65039
8/22/11,1123.819946,2345.379883,10854.65039
8/23/11,1162.349976,2446.060059,11176.75977
8/24/11,1177.599976,2467.689941,11320.70996
8/25/11,1159.27002,2419.629883,11149.82031
8/26/11,1176.800049,2479.850098,11284.54004
8/29/11,1210.079956,2562.110107,11539.25
8/30/11,1212.920044,2576.110107,11559.9502
8/31/11,1218.890015,2579.459961,11613.53027
9/1/11,1204.420044,2546.040039,11493.57031
9/2/11,1173.969971,2480.330078,11240.25977
9/6/11,1165.23999,2473.830078,11139.2998
9/7/11,1198.619995,2548.939941,11414.86035
9/8/11,1185.900024,2529.139893,11295.80957
9/9/11,1154.22998,2467.98999,10992.12988
9/12/11,1162.27002,2495.090088,11061.12012
9/13/11,1172.869995,2532.149902,11105.84961
9/14/11,1188.680054,2572.550049,11246.73047
9/15/11,1209.109985,2607.070068,11433.17969
9/16/11,1216.01001,2622.310059,11509.08984
9/19/11,1204.089966,2612.830078,11401.00977
9/20/11,1202.089966,2590.23999,11408.66016
9/21/11,1166.76001,2538.189941,11124.83984
9/22/11,1129.560059,2455.669922,10733.83008
9/23/11,1136.430054,2483.22998,10771.48047
9/26/11,1162.949951,2516.689941,11043.86035
9/27/11,1175.380005,2546.830078,11190.69043
9/28/11,1151.060059,2491.580078,11010.90039
9/29/11,1160.400024,2480.76001,11153.98047
9/30/11,1131.420044,2415.399902,10913.37988
10/3/11,1099.22998,2335.830078,10655.2998
10/4/11,1123.949951,2404.820068,10808.70996
10/5/11,1144.030029,2460.51001,10939.9502
10/6/11,1164.969971,2506.820068,11123.33008
10/7/11,1155.459961,2479.350098,11103.12012
10/10/11,1194.890015,2566.050049,11433.17969
10/11/11,1195.540039,2583.030029,11416.2998
10/12/11,1207.25,2604.72998,11518.84961
10/13/11,1203.660034,2620.23999,11478.12988
10/14/11,1224.579956,2667.850098,11644.49023
10/17/11,1200.859985,2614.919922,11397
10/18/11,1225.380005,2657.429932,11577.0498
10/19/11,1209.880005,2604.040039,11504.62012
10/20/11,1215.390015,2598.620117,11541.78027
10/21/11,1238.25,2637.459961,11808.79004
10/24/11,1254.189941,2699.439941,11913.62012
10/25/11,1229.050049,2638.419922,11706.62012
10/26/11,1242,2650.669922,11869.04004
10/27/11,1284.589966,2738.629883,12208.5498
10/28/11,1285.089966,2737.149902,12231.11035
10/31/11,1253.300049,2684.409912,11955.00977
11/1/11,1218.280029,2606.959961,11657.95996
11/2/11,1237.900024,2639.97998,11836.04004
11/3/11,1261.150024,2697.969971,12044.46973
11/4/11,1253.22998,2686.149902,11983.24023
11/7/11,1261.119995,2695.25,12068.38965
11/8/11,1275.920044,2727.48999,12170.17969
11/9/11,1229.099976,2621.649902,11780.94043
11/10/11,1239.699951,2625.149902,11893.86035
11/11/11,1263.849976,2678.75,12153.67969
11/14/11,1251.780029,2657.219971,12078.98047
11/15/11,1257.810059,2686.199951,12096.16016
11/16/11,1236.910034,2639.610107,11905.58984
11/17/11,1216.130005,2587.98999,11770.73047
11/18/11,1215.650024,2572.5,11796.16016
11/21/11,1192.97998,2523.139893,11547.30957
11/22/11,1188.040039,2521.280029,11493.71973
11/23/11,1161.790039,2460.080078,11257.5498
11/25/11,1158.670044,2441.51001,11231.65039
11/28/11,1192.550049,2527.340088,11523.00977
11/29/11,1195.189941,2515.51001,11555.62988
11/30/11,1246.959961,2620.340088,12045.67969
12/1/11,1244.579956,2626.199951,12020.03027
12/2/11,1244.280029,2626.929932,12019.41992
12/5/11,1257.079956,2655.76001,12097.83008
12/6/11,1258.469971,2649.560059,12150.12988
12/7/11,1261.01001,2649.209961,12196.37012
12/8/11,1234.349976,2596.379883,11997.7002
12/9/11,1255.189941,2646.850098,12184.25977
12/12/11,1236.469971,2612.26001,12021.38965
12/13/11,1225.72998,2579.27002,11954.94043
12/14/11,1211.819946,2539.310059,11823.48047
12/15/11,1215.75,2541.01001,11868.80957
12/16/11,1219.660034,2555.330078,11866.38965
12/19/11,1205.349976,2523.139893,11766.25977
12/20/11,1241.300049,2603.72998,12103.58008
12/21/11,1243.719971,2577.969971,12107.74023
12/22/11,1254,2599.449951,12169.65039
12/23/11,1265.329956,2618.639893,12294
12/27/11,1265.430054,2625.199951,12291.34961
12/28/11,1249.640015,2589.97998,12151.41016
12/29/11,1263.02002,2613.73999,12287.04004
12/30/11,1257.599976,2605.149902,12217.55957
1/3/12,1277.060059,2648.719971,12397.37988
1/4/12,1277.300049,2648.360107,12418.41992
1/5/12,1281.060059,2669.860107,12415.7002
1/6/12,1277.810059,2674.219971,12359.91992
1/9/12,1280.699951,2676.560059,12392.69043
1/10/12,1292.079956,2702.5,12462.46973
1/11/12,1292.47998,2710.76001,12449.4502
1/12/12,1295.5,2724.699951,12471.01953
1/13/12,1289.089966,2710.669922,12422.05957
1/17/12,1293.670044,2728.080078,12482.07031
1/18/12,1308.040039,2769.709961,12578.9502
1/19/12,1314.5,2788.330078,12623.98047
1/20/12,1315.380005,2786.699951,12720.48047
1/23/12,1316,2784.169922,12708.82031
1/24/12,1314.650024,2786.639893,12675.75
1/25/12,1326.060059,2818.310059,12758.84961
1/26/12,1318.430054,2805.280029,12734.62988
1/27/12,1316.329956,2816.550049,12660.45996
1/30/12,1313.01001,2811.939941,12653.71973
1/31/12,1312.410034,2813.840088,12632.91016
2/1/12,1324.089966,2848.27002,12716.45996
2/2/12,1325.540039,2859.679932,12705.41016
2/3/12,1344.900024,2905.659912,12862.23047
2/6/12,1344.329956,2901.98999,12845.12988
2/7/12,1347.050049,2904.080078,12878.2002
2/8/12,1349.959961,2915.860107,12883.9502
2/9/12,1351.949951,2927.22998,12890.45996
2/10/12,1342.640015,2903.879883,12801.23047
2/13/12,1351.77002,2931.389893,12874.04004
2/14/12,1350.5,2931.830078,12878.28027
2/15/12,1343.22998,2915.830078,12780.9502
2/16/12,1358.040039,2959.850098,12904.08008
2/17/12,1361.22998,2951.780029,12949.87012
2/21/12,1362.209961,2948.570068,12965.69043
2/22/12,1357.660034,2933.169922,12938.66992
2/23/12,1363.459961,2956.97998,12984.69043
2/24/12,1365.73999,2963.75,12982.9502
2/27/12,1367.589966,2966.159912,12981.50977
2/28/12,1372.180054,2986.76001,13005.12012
2/29/12,1365.680054,2966.889893,12952.07031
3/1/12,1374.089966,2988.969971,12980.2998
3/2/12,1369.630005,2976.189941,12977.57031
3/5/12,1364.329956,2950.47998,12962.80957
3/6/12,1343.359985,2910.320068,12759.15039
3/7/12,1352.630005,2935.689941,12837.33008
3/8/12,1365.910034,2970.419922,12907.94043
3/9/12,1370.869995,2988.340088,12922.01953
3/12/12,1371.089966,2983.659912,12959.70996
3/13/12,1395.949951,3039.879883,13177.67969
3/14/12,1394.280029,3040.72998,13194.09961
3/15/12,1402.599976,3056.370117,13252.75977
3/16/12,1404.170044,3055.26001,13232.62012
3/19/12,1409.75,3078.320068,13239.12988
3/20/12,1405.52002,3074.149902,13170.19043
3/21/12,1402.890015,3075.320068,13124.62012
3/22/12,1392.780029,3063.320068,13046.13965
3/23/12,1397.109985,3067.919922,13080.73047
3/26/12,1416.51001,3122.570068,13241.62988
3/27/12,1412.52002,3120.350098,13197.73047
3/28/12,1405.540039,3104.959961,13126.20996
3/29/12,1403.280029,3095.360107,13145.82031
3/30/12,1408.469971,3091.570068,13212.04004
4/2/12,1419.040039,3119.699951,13264.49023
4/3/12,1413.380005,3113.570068,13199.5498
4/4/12,1398.959961,3068.090088,13074.75
4/5/12,1398.079956,3080.5,13060.13965
4/9/12,1382.199951,3047.080078,12929.58984
4/10/12,1358.589966,2991.219971,12715.92969
4/11/12,1368.709961,3016.459961,12805.38965
4/12/12,1387.569946,3055.550049,12986.58008
4/13/12,1370.26001,3011.330078,12849.58984
4/16/12,1369.569946,2988.399902,12921.41016
4/17/12,1390.780029,3042.820068,13115.54004
4/18/12,1385.140015,3031.449951,13032.75
4/19/12,1376.920044,3007.560059,12964.09961
4/20/12,1378.530029,3000.449951,13029.25977
4/23/12,1366.939941,2970.449951,12927.16992
4/24/12,1371.969971,2961.600098,13001.55957
4/25/12,1390.689941,3029.629883,13090.71973
4/26/12,1399.97998,3050.610107,13204.62012
4/27/12,1403.359985,3069.199951,13228.30957
4/30/12,1397.910034,3046.360107,13213.62988
5/1/12,1405.819946,3050.439941,13279.32031
5/2/12,1402.310059,3059.850098,13268.57031
5/3/12,1391.569946,3024.300049,13206.58984
5/4/12,1369.099976,2956.340088,13038.26953
5/7/12,1369.579956,2957.76001,13008.53027
5/8/12,1363.719971,2946.27002,12932.08984
5/9/12,1354.579956,2934.709961,12835.05957
5/10/12,1357.98999,2933.639893,12855.04004
5/11/12,1353.390015,2933.820068,12820.59961
5/14/12,1338.349976,2902.580078,12695.34961
5/15/12,1330.660034,2893.76001,12632
5/16/12,1324.800049,2874.040039,12598.5498
5/17/12,1304.859985,2813.689941,12442.49023
5/18/12,1295.219971,2778.790039,12369.37988
5/21/12,1315.98999,2847.209961,12504.48047
5/22/12,1316.630005,2839.080078,12502.80957
5/23/12,1318.859985,2850.120117,12496.15039
5/24/12,1320.680054,2839.379883,12529.75
5/25/12,1317.819946,2837.530029,12454.83008
5/29/12,1332.420044,2870.98999,12580.69043
5/30/12,1313.319946,2837.360107,12419.86035
5/31/12,1310.329956,2827.340088,12393.4502
6/1/12,1278.040039,2747.47998,12118.57031
6/4/12,1278.180054,2760.01001,12101.45996
6/5/12,1285.5,2778.110107,12127.9502
6/6/12,1315.130005,2844.719971,12414.79004
6/7/12,1314.98999,2831.02002,12460.95996
6/8/12,1325.660034,2858.419922,12554.2002
6/11/12,1308.930054,2809.72998,12411.23047
6/12/12,1324.180054,2843.070068,12573.7998
6/13/12,1314.880005,2818.610107,12496.37988
6/14/12,1329.099976,2836.330078,12651.91016
6/15/12,1342.839966,2872.800049,12767.16992
6/18/12,1344.780029,2895.330078,12741.82031
6/19/12,1357.97998,2929.76001,12837.33008
6/20/12,1355.689941,2930.449951,12824.38965
6/21/12,1325.51001,2859.090088,12573.57031
6/22/12,1335.02002,2892.419922,12640.78027
6/25/12,1313.719971,2836.159912,12502.66016
6/26/12,1319.98999,2854.060059,12534.66992
6/27/12,1331.849976,2875.320068,12627.00977
6/28/12,1329.040039,2849.48999,12602.25977
6/29/12,1362.160034,2935.050049,12880.08984
7/2/12,1365.51001,2951.22998,12871.38965
7/3/12,1374.02002,2976.080078,12943.66016
7/5/12,1367.579956,2976.120117,12896.66992
7/6/12,1354.680054,2937.330078,12772.46973
7/9/12,1352.459961,2931.77002,12736.29004
7/10/12,1341.469971,2902.330078,12653.12012
7/11/12,1341.449951,2887.97998,12604.53027
7/12/12,1334.76001,2866.189941,12573.26953
7/13/12,1356.780029,2908.469971,12777.08984
7/16/12,1353.640015,2896.939941,12727.20996
7/17/12,1363.670044,2910.040039,12805.54004
7/18/12,1372.780029,2942.600098,12908.7002
7/19/12,1376.51001,2965.899902,12943.36035
7/20/12,1362.660034,2925.300049,12822.57031
7/23/12,1350.52002,2890.149902,12721.45996
7/24/12,1338.310059,2862.98999,12617.32031
7/25/12,1337.890015,2854.23999,12676.0498
7/26/12,1360.02002,2893.25,12887.92969
7/27/12,1385.969971,2958.090088,13075.66016
7/30/12,1385.300049,2945.840088,13073.00977
7/31/12,1379.319946,2939.52002,13008.67969
8/1/12,1375.319946,2920.209961,12976.12988
8/2/12,1365,2909.77002,12878.87988
8/3/12,1390.98999,2967.899902,13096.16992
8/6/12,1394.22998,2989.909912,13117.50977
8/7/12,1401.349976,3015.860107,13168.59961
8/8/12,1402.219971,3011.25,13175.63965
8/9/12,1402.800049,3018.639893,13165.19043
8/10/12,1405.869995,3020.860107,13207.9502
8/13/12,1404.109985,3022.52002,13169.42969
8/14/12,1403.930054,3016.97998,13172.13965
8/15/12,1405.530029,3030.929932,13164.78027
8/16/12,1415.51001,3062.389893,13250.11035
8/17/12,1418.160034,3076.590088,13275.2002
8/20/12,1418.130005,3076.209961,13271.63965
8/21/12,1413.170044,3067.26001,13203.58008
8/22/12,1413.48999,3073.669922,13172.75977
8/23/12,1402.079956,3053.399902,13057.45996
8/24/12,1411.130005,3069.790039,13157.96973
8/27/12,1410.439941,3073.189941,13124.66992
8/28/12,1409.300049,3077.139893,13102.99023
8/29/12,1410.48999,3081.189941,13107.48047
8/30/12,1399.47998,3048.709961,13000.70996
8/31/12,1406.579956,3066.959961,13090.83984
9/4/12,1404.939941,3075.060059,13035.94043
9/5/12,1403.439941,3069.27002,13047.48047
9/6/12,1432.119995,3135.810059,13292
9/7/12,1437.920044,3136.419922,13306.63965
9/10/12,1429.079956,3104.02002,13254.29004
9/11/12,1433.560059,3104.530029,13323.36035
9/12/12,1436.560059,3114.310059,13333.34961
9/13/12,1459.98999,3155.830078,13539.86035
9/14/12,1465.77002,3183.949951,13593.37012
9/17/12,1461.189941,3178.669922,13553.09961
9/18/12,1459.319946,3177.800049,13564.63965
9/19/12,1461.050049,3182.620117,13577.95996
9/20/12,1460.26001,3175.959961,13596.92969
9/21/12,1460.150024,3179.959961,13579.46973
9/24/12,1456.890015,3160.780029,13558.91992
9/25/12,1441.589966,3117.72998,13457.5498
9/26/12,1433.319946,3093.699951,13413.50977
9/27/12,1447.150024,3136.600098,13485.96973
9/28/12,1440.670044,3116.22998,13437.12988
10/1/12,1444.48999,3113.530029,13515.11035
10/2/12,1445.75,3120.040039,13482.36035
10/3/12,1450.98999,3135.22998,13494.61035
10/4/12,1461.400024,3149.459961,13575.36035
10/5/12,1460.930054,3136.189941,13610.15039
10/8/12,1455.880005,3112.350098,13583.65039
10/9/12,1441.47998,3065.02002,13473.53027
10/10/12,1432.560059,3051.780029,13344.96973
10/11/12,1432.839966,3049.409912,13326.38965
10/12/12,1428.589966,3044.110107,13328.84961
10/15/12,1440.130005,3064.179932,13424.23047
10/16/12,1454.920044,3101.169922,13551.78027
10/17/12,1460.910034,3104.120117,13557
10/18/12,1457.339966,3072.870117,13548.94043
10/19/12,1433.189941,3005.620117,13343.50977
10/22/12,1433.819946,3016.959961,13345.88965
10/23/12,1413.109985,2990.459961,13102.53027
10/24/12,1408.75,2981.699951,13077.33984
10/25/12,1412.969971,2986.120117,13103.67969
10/26/12,1411.939941,2987.949951,13107.20996
10/31/12,1412.160034,2977.22998,13096.45996
11/1/12,1427.589966,3020.060059,13232.62012
11/2/12,1414.199951,2982.129883,13093.16016
11/5/12,1417.26001,2999.659912,13112.44043
11/6/12,1428.390015,3011.929932,13245.67969
11/7/12,1394.530029,2937.290039,12932.73047
11/8/12,1377.51001,2895.580078,12811.32031
11/9/12,1379.849976,2904.870117,12815.38965
11/12/12,1380.030029,2904.25,12815.08008
11/13/12,1374.530029,2883.889893,12756.17969
11/14/12,1355.48999,2846.810059,12570.9502
11/15/12,1353.329956,2836.939941,12542.37988
11/16/12,1359.880005,2853.129883,12588.30957
11/19/12,1386.890015,2916.070068,12795.95996
11/20/12,1387.810059,2916.679932,12788.50977
11/21/12,1391.030029,2926.550049,12836.88965
11/23/12,1409.150024,2966.850098,13009.53027
11/26/12,1406.290039,2976.780029,12967.37012
11/27/12,1398.939941,2967.790039,12878.12988
11/28/12,1409.930054,2991.780029,12985.11035
11/29/12,1415.949951,3012.030029,13021.82031
11/30/12,1416.180054,3010.23999,13025.58008
12/3/12,1409.459961,3002.199951,12965.59961
12/4/12,1407.050049,2996.689941,12951.78027
12/5/12,1409.280029,2973.699951,13034.49023
12/6/12,1413.939941,2989.27002,13074.04004
12/7/12,1418.069946,2978.040039,13155.12988
12/10/12,1418.550049,2986.959961,13169.87988
12/11/12,1427.839966,3022.300049,13248.44043
12/12/12,1428.47998,3013.810059,13245.4502
12/13/12,1419.449951,2992.159912,13170.71973
12/14/12,1413.579956,2971.330078,13135.00977
12/17/12,1430.359985,3010.600098,13235.38965
12/18/12,1446.790039,3054.530029,13350.95996
12/19/12,1435.810059,3044.360107,13251.96973
12/20/12,1443.689941,3050.389893,13311.71973
12/21/12,1430.150024,3021.01001,13190.83984
12/24/12,1426.660034,3012.600098,13138.92969
12/26/12,1419.829956,2990.159912,13114.58984
12/27/12,1418.099976,2985.909912,13096.30957
12/28/12,1402.430054,2960.310059,12938.11035
12/31/12,1426.189941,3019.51001,13104.13965
1/2/13,1462.420044,3112.26001,13412.5498
1/3/13,1459.369995,3100.570068,13391.36035
1/4/13,1466.469971,3101.659912,13435.20996
1/7/13,1461.890015,3098.810059,13384.29004
1/8/13,1457.150024,3091.810059,13328.84961
1/9/13,1461.02002,3105.810059,13390.50977
1/10/13,1472.119995,3121.76001,13471.21973
1/11/13,1472.050049,3125.629883,13488.42969
1/14/13,1470.680054,3117.5,13507.32031
1/15/13,1472.339966,3110.780029,13534.88965
1/16/13,1472.630005,3117.540039,13511.23047
1/17/13,1480.939941,3136,13596.01953
1/18/13,1485.97998,3134.709961,13649.7002
1/22/13,1492.560059,3143.179932,13712.20996
1/23/13,1494.810059,3153.669922,13779.33008
1/24/13,1494.819946,3130.379883,13825.33008
1/25/13,1502.959961,3149.709961,13895.98047
1/28/13,1500.180054,3154.300049,13881.92969
1/29/13,1507.839966,3153.659912,13954.41992
1/30/13,1501.959961,3142.310059,13910.41992
1/31/13,1498.109985,3142.129883,13860.58008
2/1/13,1513.170044,3179.100098,14009.79004
2/4/13,1495.709961,3131.169922,13880.08008
2/5/13,1511.290039,3171.580078,13979.2998
2/6/13,1512.119995,3168.47998,13986.51953
2/7/13,1509.390015,3165.129883,13944.0498
2/8/13,1517.930054,3193.870117,13992.96973
2/11/13,1517.01001,3192,13971.24023
2/12/13,1519.430054,3186.48999,14018.7002
2/13/13,1520.329956,3196.879883,13982.91016
2/14/13,1521.380005,3198.659912,13973.38965
2/15/13,1519.790039,3192.030029,13981.75977
2/19/13,1530.939941,3213.590088,14035.66992
2/20/13,1511.949951,3164.409912,13927.54004
2/21/13,1502.420044,3131.48999,13880.62012
2/22/13,1515.599976,3161.820068,14000.57031
2/25/13,1487.849976,3116.25,13784.16992
2/26/13,1496.939941,3129.649902,13900.12988
2/27/13,1515.98999,3162.26001,14075.37012
2/28/13,1514.680054,3160.189941,14054.49023
3/1/13,1518.199951,3169.73999,14089.66016
3/4/13,1525.199951,3182.030029,14127.82031
3/5/13,1539.790039,3224.129883,14253.76953
3/6/13,1541.459961,3222.370117,14296.24023
3/7/13,1544.26001,3232.090088,14329.49023
3/8/13,1551.180054,3244.370117,14397.07031
3/11/13,1556.219971,3252.870117,14447.29004
3/12/13,1552.47998,3242.320068,14450.05957
3/13/13,1554.52002,3245.120117,14455.28027
3/14/13,1563.22998,3258.929932,14539.13965
3/15/13,1560.699951,3249.070068,14514.11035
3/18/13,1552.099976,3237.590088,14452.05957
3/19/13,1548.339966,3229.100098,14455.82031
3/20/13,1558.709961,3254.189941,14511.73047
3/21/13,1545.800049,3222.600098,14421.49023
3/22/13,1556.890015,3245,14512.03027
3/25/13,1551.689941,3235.300049,14447.75
3/26/13,1563.77002,3252.47998,14559.65039
